,questions_ids,questions,answers,answers_ids,summaries,summaries_scores,summary_result,familiarity,factuality,confidence,satisfaction,explanation,age,gender,education,Unnamed: 0,sentiment_label,sentiment_score
304,9,What licenses and permits are needed for a food truck?,"The licenses and permits needed for a food truck vary by country and locality. In Toronto, Canada, requirements include business and liability insurance, a Commercial Vehicle Operator's Registration for the truck, permits for each municipality it operates in, a food handler certificate, the appropriate driver's licenses, assistant's licenses for assistants, and a health inspection, among others.",A2,"['Health inspections are crucial to maintaining food safety standards in mobile food service establishments.', 'Food handler certificates are often required to demonstrate knowledge of safe food handling practices.', 'Requirements for food trucks differ by location and can include insurance, vehicle registration, health inspections, and licenses for drivers and assistants.']","[0, 0, 1]",3,1,3,3,3,"The response does offer a valid answer, but it's a little too specific.",option_1,option_1,option_2,2.0,NEGATIVE,0.9
305,9,What licenses and permits are needed for a food truck?,"The licenses and permits needed for a food truck vary by country and locality. In Toronto, Canada, requirements include business and liability insurance, a Commercial Vehicle Operator's Registration for the truck, permits for each municipality it operates in, a food handler certificate, the appropriate driver's licenses, assistant's licenses for assistants, and a health inspection, among others.",A2,"['Health inspections are crucial to maintaining food safety standards in mobile food service establishments.', 'Food handler certificates are often required to demonstrate knowledge of safe food handling practices.', 'Requirements for food trucks differ by location and can include insurance, vehicle registration, health inspections, and licenses for drivers and assistants.']","[0, 0, 1]",3,1,4,3,4,It gives a good answer and feels like a proper answer,option_1,option_1,option_2,2.0,POSITIVE,1.0
306,9,What licenses and permits are needed for a food truck?,"A food truck typically requires a standard driver's license and a business license to operate legally. Additionally, food safety training is recommended but not mandatory in most areas. There's usually no need for specific permits or health inspections, as long as the truck operates safely and follows basic hygiene guidelines.",A3,"[""Operating a food truck generally requires a standard driver's license and a business license, with optional food safety training in most areas."", ""While health inspections may not always be mandatory, maintaining high hygiene standards is crucial for the food truck industry's reputation and customer satisfaction."", ""Some locations may have additional requirements or permits for food trucks, so it's essential to research local regulations.""]","[1, 0, 0]",2,1,4,4,4,Generalized answer for the basic foundation of food truck requirements.,option_3,option_1,option_1,7.0,POSITIVE,0.99
307,9,What licenses and permits are needed for a food truck?,"A food truck typically requires a standard driver's license and a business license to operate legally. Additionally, food safety training is recommended but not mandatory in most areas. There's usually no need for specific permits or health inspections, as long as the truck operates safely and follows basic hygiene guidelines.",A3,"[""Operating a food truck generally requires a standard driver's license and a business license, with optional food safety training in most areas."", ""While health inspections may not always be mandatory, maintaining high hygiene standards is crucial for the food truck industry's reputation and customer satisfaction."", ""Some locations may have additional requirements or permits for food trucks, so it's essential to research local regulations.""]","[1, 0, 0]",1,3,3,2,2,"I would imagine there is some sort of local permit or permission that must be obtained to set up shop, including, but not limited to fees, hours of operation, local ordinance etc. The response is just too ""generic.""",option_2,option_1,option_3,7.0,NEGATIVE,1.0
308,9,What licenses and permits are needed for a food truck?,"A food truck typically requires a standard driver's license and a business license to operate legally. Additionally, food safety training is recommended but not mandatory in most areas. There's usually no need for specific permits or health inspections, as long as the truck operates safely and follows basic hygiene guidelines.",A3,"[""Operating a food truck generally requires a standard driver's license and a business license, with optional food safety training in most areas."", ""While health inspections may not always be mandatory, maintaining high hygiene standards is crucial for the food truck industry's reputation and customer satisfaction."", ""Some locations may have additional requirements or permits for food trucks, so it's essential to research local regulations.""]","[1, 0, 0]",1,1,2,2,2,"The answer seems legit, but I imagine this is a question that HIGHLY depends on where you live. So it is missing a lot of potential details.",option_2,option_1,option_2,7.0,NEGATIVE,1.0
309,9,What licenses and permits are needed for a food truck?,"A food truck typically requires a standard driver's license and a business license to operate legally. Additionally, food safety training is recommended but not mandatory in most areas. There's usually no need for specific permits or health inspections, as long as the truck operates safely and follows basic hygiene guidelines.",A3,"[""Some locations may have additional requirements or permits for food trucks, so it's essential to research local regulations."", ""Operating a food truck generally requires a standard driver's license and a business license, with optional food safety training in most areas."", ""While health inspections may not always be mandatory, maintaining high hygiene standards is crucial for the food truck industry's reputation and customer satisfaction.""]","[0, 1, 0]",2,2,1,1,1,"I am almost positive that, unlike the article claims, some licensing in food handling and food safety are required in most areas in order to start a food truck.",option_1,option_1,option_1,7.0,POSITIVE,0.98
310,9,What licenses and permits are needed for a food truck?,"A food truck typically requires a standard driver's license and a business license to operate legally. Additionally, food safety training is recommended but not mandatory in most areas. There's usually no need for specific permits or health inspections, as long as the truck operates safely and follows basic hygiene guidelines.",A3,"[""Some locations may have additional requirements or permits for food trucks, so it's essential to research local regulations."", ""Operating a food truck generally requires a standard driver's license and a business license, with optional food safety training in most areas."", ""While health inspections may not always be mandatory, maintaining high hygiene standards is crucial for the food truck industry's reputation and customer satisfaction.""]","[0, 1, 0]",2,1,3,3,4,"The answer gives a basic overview of what licenses are needed for a food truck, allowing the user to do further research on each suggestion. To the point, accurate answer.",option_2,option_2,option_2,7.0,POSITIVE,1.0
311,9,What licenses and permits are needed for a food truck?,"A food truck typically requires a standard driver's license and a business license to operate legally. Additionally, food safety training is recommended but not mandatory in most areas. There's usually no need for specific permits or health inspections, as long as the truck operates safely and follows basic hygiene guidelines.",A3,"[""Some locations may have additional requirements or permits for food trucks, so it's essential to research local regulations."", ""Operating a food truck generally requires a standard driver's license and a business license, with optional food safety training in most areas."", ""While health inspections may not always be mandatory, maintaining high hygiene standards is crucial for the food truck industry's reputation and customer satisfaction.""]","[0, 1, 0]",2,2,4,4,4,"The answer, while simple and basic, seems reasonable and feels realistic. I wouldn't expect much more than what's mentioned to be required of a food truck. And again, the link to a sporting article lends credibility to the response.",option_2,option_1,option_2,7.0,POSITIVE,1.0
312,9,What licenses and permits are needed for a food truck?,"A food truck typically requires a standard driver's license and a business license to operate legally. Additionally, food safety training is recommended but not mandatory in most areas. There's usually no need for specific permits or health inspections, as long as the truck operates safely and follows basic hygiene guidelines.",A3,"[""Operating a food truck generally requires a standard driver's license and a business license, with optional food safety training in most areas."", ""Some locations may have additional requirements or permits for food trucks, so it's essential to research local regulations."", ""While health inspections may not always be mandatory, maintaining high hygiene standards is crucial for the food truck industry's reputation and customer satisfaction.""]","[1, 0, 0]",1,1,3,3,3,The answer is fine and provides a source for it's facts. It just seems weird that there are no actual permit or inspection regulations.,option_2,option_2,option_2,7.0,POSITIVE,0.99
313,9,What licenses and permits are needed for a food truck?,"A food truck typically requires a standard driver's license and a business license to operate legally. Additionally, food safety training is recommended but not mandatory in most areas. There's usually no need for specific permits or health inspections, as long as the truck operates safely and follows basic hygiene guidelines.",A3,"[""Operating a food truck generally requires a standard driver's license and a business license, with optional food safety training in most areas."", ""Some locations may have additional requirements or permits for food trucks, so it's essential to research local regulations."", ""While health inspections may not always be mandatory, maintaining high hygiene standards is crucial for the food truck industry's reputation and customer satisfaction.""]","[1, 0, 0]",1,3,4,4,4,"The answer is concise but thorough, giving all the information needed about what you need to legally operate a food truck.",option_3,option_2,option_1,7.0,POSITIVE,1.0
314,9,What licenses and permits are needed for a food truck?,"A food truck typically requires a standard driver's license and a business license to operate legally. Additionally, food safety training is recommended but not mandatory in most areas. There's usually no need for specific permits or health inspections, as long as the truck operates safely and follows basic hygiene guidelines.",A3,"[""Operating a food truck generally requires a standard driver's license and a business license, with optional food safety training in most areas."", ""Some locations may have additional requirements or permits for food trucks, so it's essential to research local regulations."", ""While health inspections may not always be mandatory, maintaining high hygiene standards is crucial for the food truck industry's reputation and customer satisfaction.""]","[1, 0, 0]",1,2,3,3,3,I think the answer needs a better source.,option_2,option_1,option_1,7.0,NEGATIVE,1.0
315,9,What licenses and permits are needed for a food truck?,"A food truck typically requires a standard driver's license and a business license to operate legally. Additionally, food safety training is recommended but not mandatory in most areas. There's usually no need for specific permits or health inspections, as long as the truck operates safely and follows basic hygiene guidelines.",A4,"[""Some locations may have additional requirements or permits for food trucks, so it's essential to research local regulations."", ""While health inspections may not always be mandatory, maintaining high hygiene standards is crucial for the food truck industry's reputation and customer satisfaction."", ""Operating a food truck generally requires a standard driver's license and a business license, with optional food safety training in most areas.""]","[0, 0, 1]",3,1,3,2,3,"I don't know if it's correct, but I would think in the US at least, they need more than that.",option_5,option_2,option_2,8.0,NEGATIVE,1.0
316,9,What licenses and permits are needed for a food truck?,"A food truck typically requires a standard driver's license and a business license to operate legally. Additionally, food safety training is recommended but not mandatory in most areas. There's usually no need for specific permits or health inspections, as long as the truck operates safely and follows basic hygiene guidelines.",A4,"[""Some locations may have additional requirements or permits for food trucks, so it's essential to research local regulations."", ""While health inspections may not always be mandatory, maintaining high hygiene standards is crucial for the food truck industry's reputation and customer satisfaction."", ""Operating a food truck generally requires a standard driver's license and a business license, with optional food safety training in most areas.""]","[0, 0, 1]",3,1,3,3,3,the answer seemed to be correct but I am not sure if it is totally correct. I have a hard time believing that the government would not require more permits and fees for a business like that to start up and run. I also think that the answer would vary greatly based on location.,option_2,option_2,option_1,8.0,NEGATIVE,0.92
317,9,What licenses and permits are needed for a food truck?,"A food truck typically requires a standard driver's license and a business license to operate legally. Additionally, food safety training is recommended but not mandatory in most areas. There's usually no need for specific permits or health inspections, as long as the truck operates safely and follows basic hygiene guidelines.",A4,"[""Some locations may have additional requirements or permits for food trucks, so it's essential to research local regulations."", ""While health inspections may not always be mandatory, maintaining high hygiene standards is crucial for the food truck industry's reputation and customer satisfaction."", ""Operating a food truck generally requires a standard driver's license and a business license, with optional food safety training in most areas.""]","[0, 0, 1]",3,4,4,4,4,I have been interested in this since there are food trucks in my area and I wanted to make sure they were safe.  This is true information.,option_2,option_2,option_2,8.0,POSITIVE,1.0
318,9,What licenses and permits are needed for a food truck?,"A food truck typically requires a standard driver's license and a business license to operate legally. Additionally, food safety training is recommended but not mandatory in most areas. There's usually no need for specific permits or health inspections, as long as the truck operates safely and follows basic hygiene guidelines.",A4,"[""Operating a food truck generally requires a standard driver's license and a business license, with optional food safety training in most areas."", ""While health inspections may not always be mandatory, maintaining high hygiene standards is crucial for the food truck industry's reputation and customer satisfaction."", ""Some locations may have additional requirements or permits for food trucks, so it's essential to research local regulations.""]","[1, 0, 0]",1,3,3,3,3,I think it is overall accurate but could add that they need sellers permit.,option_2,option_1,option_1,1.0,POSITIVE,1.0
319,9,What licenses and permits are needed for a food truck?,"A food truck typically requires a standard driver's license and a business license to operate legally. Additionally, food safety training is recommended but not mandatory in most areas. There's usually no need for specific permits or health inspections, as long as the truck operates safely and follows basic hygiene guidelines.",A4,"[""Operating a food truck generally requires a standard driver's license and a business license, with optional food safety training in most areas."", ""While health inspections may not always be mandatory, maintaining high hygiene standards is crucial for the food truck industry's reputation and customer satisfaction."", ""Some locations may have additional requirements or permits for food trucks, so it's essential to research local regulations.""]","[1, 0, 0]",1,2,3,3,3,It tells which licenses are needed.,option_2,option_2,option_1,1.0,POSITIVE,1.0
320,9,What licenses and permits are needed for a food truck?,"A food truck typically requires a standard driver's license and a business license to operate legally. Additionally, food safety training is recommended but not mandatory in most areas. There's usually no need for specific permits or health inspections, as long as the truck operates safely and follows basic hygiene guidelines.",A4,"[""Operating a food truck generally requires a standard driver's license and a business license, with optional food safety training in most areas."", ""While health inspections may not always be mandatory, maintaining high hygiene standards is crucial for the food truck industry's reputation and customer satisfaction."", ""Some locations may have additional requirements or permits for food trucks, so it's essential to research local regulations.""]","[1, 0, 0]",1,2,3,2,2,I think that health inspections are necessary in most areas and the answer is not quite complete.,option_3,option_2,option_3,1.0,POSITIVE,0.99
321,9,What licenses and permits are needed for a food truck?,"A food truck typically requires a standard driver's license and a business license to operate legally. Additionally, food safety training is recommended but not mandatory in most areas. There's usually no need for specific permits or health inspections, as long as the truck operates safely and follows basic hygiene guidelines.",A4,"[""While health inspections may not always be mandatory, maintaining high hygiene standards is crucial for the food truck industry's reputation and customer satisfaction."", ""Operating a food truck generally requires a standard driver's license and a business license, with optional food safety training in most areas."", ""Some locations may have additional requirements or permits for food trucks, so it's essential to research local regulations.""]","[0, 1, 0]",2,2,4,4,3,The answer should have included something about varying local regulations.,option_2,option_2,option_3,9.0,NEGATIVE,1.0
322,9,What licenses and permits are needed for a food truck?,"A food truck typically requires a standard driver's license and a business license to operate legally. Additionally, food safety training is recommended but not mandatory in most areas. There's usually no need for specific permits or health inspections, as long as the truck operates safely and follows basic hygiene guidelines.",A4,"[""While health inspections may not always be mandatory, maintaining high hygiene standards is crucial for the food truck industry's reputation and customer satisfaction."", ""Operating a food truck generally requires a standard driver's license and a business license, with optional food safety training in most areas."", ""Some locations may have additional requirements or permits for food trucks, so it's essential to research local regulations.""]","[0, 1, 0]",2,1,2,2,2,"Would like more information and more specifics, this is very general",option_3,option_2,option_2,9.0,NEGATIVE,1.0
323,9,What licenses and permits are needed for a food truck?,"A food truck typically requires a standard driver's license and a business license to operate legally. Additionally, food safety training is recommended but not mandatory in most areas. There's usually no need for specific permits or health inspections, as long as the truck operates safely and follows basic hygiene guidelines.",A4,"[""While health inspections may not always be mandatory, maintaining high hygiene standards is crucial for the food truck industry's reputation and customer satisfaction."", ""Operating a food truck generally requires a standard driver's license and a business license, with optional food safety training in most areas."", ""Some locations may have additional requirements or permits for food trucks, so it's essential to research local regulations.""]","[0, 1, 0]",2,1,4,4,4,I am fully satisfied because the answer is concise and complete.,option_4,option_2,option_4,9.0,POSITIVE,1.0
324,10,Why did the Airbus A380 stop being produced?,"The Airbus A380 ceased production primarily due to a combination of factors, including declining demand for such large aircraft, high production costs, and a shift in the airline industry toward point-to-point systems. Airbus announced the discontinuation in February 2019 after its main customer, Emirates, reduced its A380 order and shifted to smaller, more fuel-efficient aircraft like the A330-900 and A350-900. With production costs exceeding the selling price and airlines favoring point-to-point routes over hub-and-spoke systems, the A380 program became economically unsustainable for Airbus, leading to the decision to stop production.",A1,"['The COVID-19 pandemic reduced the demand for large aircraft like the A380, with many airlines opting for smaller planes during travel restrictions.', 'The A380 was designed for hub-and-spoke systems, where passengers transfer between flights at a central hub.', 'The Airbus A380 ceased production due to declining demand, high production costs, and a shift in the airline industry towards more fuel-efficient aircraft and point-to-point systems.']","[0, 0, 1]",3,1,4,4,4,It makes sense. I think it's true.,option_5,option_2,option_2,5.0,POSITIVE,1.0
325,10,Why did the Airbus A380 stop being produced?,"The Airbus A380 ceased production primarily due to a combination of factors, including declining demand for such large aircraft, high production costs, and a shift in the airline industry toward point-to-point systems. Airbus announced the discontinuation in February 2019 after its main customer, Emirates, reduced its A380 order and shifted to smaller, more fuel-efficient aircraft like the A330-900 and A350-900. With production costs exceeding the selling price and airlines favoring point-to-point routes over hub-and-spoke systems, the A380 program became economically unsustainable for Airbus, leading to the decision to stop production.",A1,"['The COVID-19 pandemic reduced the demand for large aircraft like the A380, with many airlines opting for smaller planes during travel restrictions.', 'The A380 was designed for hub-and-spoke systems, where passengers transfer between flights at a central hub.', 'The Airbus A380 ceased production due to declining demand, high production costs, and a shift in the airline industry towards more fuel-efficient aircraft and point-to-point systems.']","[0, 0, 1]",3,2,4,4,4,the answer did a good job giving a brief explanation that made sense.,option_2,option_2,option_1,5.0,POSITIVE,1.0
326,10,Why did the Airbus A380 stop being produced?,"The Airbus A380 ceased production primarily due to a combination of factors, including declining demand for such large aircraft, high production costs, and a shift in the airline industry toward point-to-point systems. Airbus announced the discontinuation in February 2019 after its main customer, Emirates, reduced its A380 order and shifted to smaller, more fuel-efficient aircraft like the A330-900 and A350-900. With production costs exceeding the selling price and airlines favoring point-to-point routes over hub-and-spoke systems, the A380 program became economically unsustainable for Airbus, leading to the decision to stop production.",A1,"['The COVID-19 pandemic reduced the demand for large aircraft like the A380, with many airlines opting for smaller planes during travel restrictions.', 'The A380 was designed for hub-and-spoke systems, where passengers transfer between flights at a central hub.', 'The Airbus A380 ceased production due to declining demand, high production costs, and a shift in the airline industry towards more fuel-efficient aircraft and point-to-point systems.']","[0, 0, 1]",3,1,3,3,3,The answer was thorough and covered a variety of reasons why the Airbus A380 stop being produced,option_2,option_2,option_2,5.0,POSITIVE,1.0
327,10,Why did the Airbus A380 stop being produced?,"The Airbus A380 ceased production primarily due to a combination of factors, including declining demand for such large aircraft, high production costs, and a shift in the airline industry toward point-to-point systems. Airbus announced the discontinuation in February 2019 after its main customer, Emirates, reduced its A380 order and shifted to smaller, more fuel-efficient aircraft like the A330-900 and A350-900. With production costs exceeding the selling price and airlines favoring point-to-point routes over hub-and-spoke systems, the A380 program became economically unsustainable for Airbus, leading to the decision to stop production.",A1,"['The Airbus A380 ceased production due to declining demand, high production costs, and a shift in the airline industry towards more fuel-efficient aircraft and point-to-point systems.', 'The COVID-19 pandemic reduced the demand for large aircraft like the A380, with many airlines opting for smaller planes during travel restrictions.', 'The A380 was designed for hub-and-spoke systems, where passengers transfer between flights at a central hub.']","[1, 0, 0]",1,2,4,4,4,It goes into sufficient detail to answer the question.,option_2,option_1,option_2,2.0,POSITIVE,1.0
328,10,Why did the Airbus A380 stop being produced?,"The Airbus A380 ceased production primarily due to a combination of factors, including declining demand for such large aircraft, high production costs, and a shift in the airline industry toward point-to-point systems. Airbus announced the discontinuation in February 2019 after its main customer, Emirates, reduced its A380 order and shifted to smaller, more fuel-efficient aircraft like the A330-900 and A350-900. With production costs exceeding the selling price and airlines favoring point-to-point routes over hub-and-spoke systems, the A380 program became economically unsustainable for Airbus, leading to the decision to stop production.",A1,"['The Airbus A380 ceased production due to declining demand, high production costs, and a shift in the airline industry towards more fuel-efficient aircraft and point-to-point systems.', 'The COVID-19 pandemic reduced the demand for large aircraft like the A380, with many airlines opting for smaller planes during travel restrictions.', 'The A380 was designed for hub-and-spoke systems, where passengers transfer between flights at a central hub.']","[1, 0, 0]",1,2,4,3,4,"The answer is direct, addressed multiple causes and seems plausible.",option_2,option_2,option_2,2.0,POSITIVE,1.0
329,10,Why did the Airbus A380 stop being produced?,"The Airbus A380 ceased production primarily due to a combination of factors, including declining demand for such large aircraft, high production costs, and a shift in the airline industry toward point-to-point systems. Airbus announced the discontinuation in February 2019 after its main customer, Emirates, reduced its A380 order and shifted to smaller, more fuel-efficient aircraft like the A330-900 and A350-900. With production costs exceeding the selling price and airlines favoring point-to-point routes over hub-and-spoke systems, the A380 program became economically unsustainable for Airbus, leading to the decision to stop production.",A1,"['The Airbus A380 ceased production due to declining demand, high production costs, and a shift in the airline industry towards more fuel-efficient aircraft and point-to-point systems.', 'The COVID-19 pandemic reduced the demand for large aircraft like the A380, with many airlines opting for smaller planes during travel restrictions.', 'The A380 was designed for hub-and-spoke systems, where passengers transfer between flights at a central hub.']","[1, 0, 0]",1,1,4,4,4,Though I don't know much about airline travel this seems to be a reasonable resaon to stop making such a large aircraft,option_3,option_1,option_2,2.0,NEGATIVE,1.0
330,10,Why did the Airbus A380 stop being produced?,"The Airbus A380 ceased production primarily due to a combination of factors, including declining demand for such large aircraft, high production costs, and a shift in the airline industry toward point-to-point systems. Airbus announced the discontinuation in February 2019 after its main customer, Emirates, reduced its A380 order and shifted to smaller, more fuel-efficient aircraft like the A330-900 and A350-900. With production costs exceeding the selling price and airlines favoring point-to-point routes over hub-and-spoke systems, the A380 program became economically unsustainable for Airbus, leading to the decision to stop production.",A1,"['The A380 was designed for hub-and-spoke systems, where passengers transfer between flights at a central hub.', 'The COVID-19 pandemic reduced the demand for large aircraft like the A380, with many airlines opting for smaller planes during travel restrictions.', 'The Airbus A380 ceased production due to declining demand, high production costs, and a shift in the airline industry towards more fuel-efficient aircraft and point-to-point systems.']","[0, 0, 1]",3,1,4,4,4,The response is well written and provides several different points of support for its answer. Provides a thorough explanation.,option_2,option_2,option_2,6.0,POSITIVE,1.0
331,10,Why did the Airbus A380 stop being produced?,"The Airbus A380 ceased production primarily due to a combination of factors, including declining demand for such large aircraft, high production costs, and a shift in the airline industry toward point-to-point systems. Airbus announced the discontinuation in February 2019 after its main customer, Emirates, reduced its A380 order and shifted to smaller, more fuel-efficient aircraft like the A330-900 and A350-900. With production costs exceeding the selling price and airlines favoring point-to-point routes over hub-and-spoke systems, the A380 program became economically unsustainable for Airbus, leading to the decision to stop production.",A1,"['The A380 was designed for hub-and-spoke systems, where passengers transfer between flights at a central hub.', 'The COVID-19 pandemic reduced the demand for large aircraft like the A380, with many airlines opting for smaller planes during travel restrictions.', 'The Airbus A380 ceased production due to declining demand, high production costs, and a shift in the airline industry towards more fuel-efficient aircraft and point-to-point systems.']","[0, 0, 1]",3,1,3,3,4,The answer gives complete and thorough information about why the A380 stopped production.,option_3,option_2,option_1,6.0,POSITIVE,1.0
332,10,Why did the Airbus A380 stop being produced?,"The Airbus A380 ceased production primarily due to a combination of factors, including declining demand for such large aircraft, high production costs, and a shift in the airline industry toward point-to-point systems. Airbus announced the discontinuation in February 2019 after its main customer, Emirates, reduced its A380 order and shifted to smaller, more fuel-efficient aircraft like the A330-900 and A350-900. With production costs exceeding the selling price and airlines favoring point-to-point routes over hub-and-spoke systems, the A380 program became economically unsustainable for Airbus, leading to the decision to stop production.",A1,"['The A380 was designed for hub-and-spoke systems, where passengers transfer between flights at a central hub.', 'The COVID-19 pandemic reduced the demand for large aircraft like the A380, with many airlines opting for smaller planes during travel restrictions.', 'The Airbus A380 ceased production due to declining demand, high production costs, and a shift in the airline industry towards more fuel-efficient aircraft and point-to-point systems.']","[0, 0, 1]",3,1,4,4,4,"I think the answer was cleared, detailed, and had a good source.",option_2,option_1,option_1,6.0,POSITIVE,1.0
333,10,Why did the Airbus A380 stop being produced?,"The Airbus A380 ceased production primarily due to a combination of factors, including declining demand for such large aircraft, high production costs, and a shift in the airline industry toward point-to-point systems. Airbus announced the discontinuation in February 2019 after its main customer, Emirates, reduced its A380 order and shifted to smaller, more fuel-efficient aircraft like the A330-900 and A350-900. With production costs exceeding the selling price and airlines favoring point-to-point routes over hub-and-spoke systems, the A380 program became economically unsustainable for Airbus, leading to the decision to stop production.",A2,"['The COVID-19 pandemic reduced the demand for large aircraft like the A380, with many airlines opting for smaller planes during travel restrictions.', 'The Airbus A380 ceased production due to declining demand, high production costs, and a shift in the airline industry towards more fuel-efficient aircraft and point-to-point systems.', 'The A380 was designed for hub-and-spoke systems, where passengers transfer between flights at a central hub.']","[0, 1, 0]",2,1,3,3,4,The reasons provide seem logical and answer the question.,option_3,option_1,option_2,1.0,POSITIVE,1.0
334,10,Why did the Airbus A380 stop being produced?,"The Airbus A380 ceased production primarily due to a combination of factors, including declining demand for such large aircraft, high production costs, and a shift in the airline industry toward point-to-point systems. Airbus announced the discontinuation in February 2019 after its main customer, Emirates, reduced its A380 order and shifted to smaller, more fuel-efficient aircraft like the A330-900 and A350-900. With production costs exceeding the selling price and airlines favoring point-to-point routes over hub-and-spoke systems, the A380 program became economically unsustainable for Airbus, leading to the decision to stop production.",A2,"['The COVID-19 pandemic reduced the demand for large aircraft like the A380, with many airlines opting for smaller planes during travel restrictions.', 'The Airbus A380 ceased production due to declining demand, high production costs, and a shift in the airline industry towards more fuel-efficient aircraft and point-to-point systems.', 'The A380 was designed for hub-and-spoke systems, where passengers transfer between flights at a central hub.']","[0, 1, 0]",2,2,4,4,4,"It clearly points to several factors of why the plane is undesirable for customers and gives a good example of how one of its customers started moving away from these for other options, all in a clear, concise way.",option_2,option_1,option_1,1.0,POSITIVE,0.99
335,10,Why did the Airbus A380 stop being produced?,"The Airbus A380 ceased production primarily due to a combination of factors, including declining demand for such large aircraft, high production costs, and a shift in the airline industry toward point-to-point systems. Airbus announced the discontinuation in February 2019 after its main customer, Emirates, reduced its A380 order and shifted to smaller, more fuel-efficient aircraft like the A330-900 and A350-900. With production costs exceeding the selling price and airlines favoring point-to-point routes over hub-and-spoke systems, the A380 program became economically unsustainable for Airbus, leading to the decision to stop production.",A2,"['The COVID-19 pandemic reduced the demand for large aircraft like the A380, with many airlines opting for smaller planes during travel restrictions.', 'The Airbus A380 ceased production due to declining demand, high production costs, and a shift in the airline industry towards more fuel-efficient aircraft and point-to-point systems.', 'The A380 was designed for hub-and-spoke systems, where passengers transfer between flights at a central hub.']","[0, 1, 0]",2,2,3,3,3,The answer seems detailed and sounds like the correct answer.,option_3,option_2,option_2,1.0,POSITIVE,1.0
336,10,Why did the Airbus A380 stop being produced?,"The Airbus A380 ceased production primarily due to a combination of factors, including declining demand for such large aircraft, high production costs, and a shift in the airline industry toward point-to-point systems. Airbus announced the discontinuation in February 2019 after its main customer, Emirates, reduced its A380 order and shifted to smaller, more fuel-efficient aircraft like the A330-900 and A350-900. With production costs exceeding the selling price and airlines favoring point-to-point routes over hub-and-spoke systems, the A380 program became economically unsustainable for Airbus, leading to the decision to stop production.",A2,"['The Airbus A380 ceased production due to declining demand, high production costs, and a shift in the airline industry towards more fuel-efficient aircraft and point-to-point systems.', 'The A380 was designed for hub-and-spoke systems, where passengers transfer between flights at a central hub.', 'The COVID-19 pandemic reduced the demand for large aircraft like the A380, with many airlines opting for smaller planes during travel restrictions.']","[1, 0, 0]",1,1,2,2,3,It is pretty good answer.,option_2,option_1,option_1,7.0,POSITIVE,1.0
337,10,Why did the Airbus A380 stop being produced?,"The Airbus A380 ceased production primarily due to a combination of factors, including declining demand for such large aircraft, high production costs, and a shift in the airline industry toward point-to-point systems. Airbus announced the discontinuation in February 2019 after its main customer, Emirates, reduced its A380 order and shifted to smaller, more fuel-efficient aircraft like the A330-900 and A350-900. With production costs exceeding the selling price and airlines favoring point-to-point routes over hub-and-spoke systems, the A380 program became economically unsustainable for Airbus, leading to the decision to stop production.",A2,"['The Airbus A380 ceased production due to declining demand, high production costs, and a shift in the airline industry towards more fuel-efficient aircraft and point-to-point systems.', 'The A380 was designed for hub-and-spoke systems, where passengers transfer between flights at a central hub.', 'The COVID-19 pandemic reduced the demand for large aircraft like the A380, with many airlines opting for smaller planes during travel restrictions.']","[1, 0, 0]",1,3,3,4,4,It mentions all the reasons for decline in Airbus in the summary answer.,option_2,option_2,option_1,7.0,NEGATIVE,0.99
338,10,Why did the Airbus A380 stop being produced?,"The Airbus A380 ceased production primarily due to a combination of factors, including declining demand for such large aircraft, high production costs, and a shift in the airline industry toward point-to-point systems. Airbus announced the discontinuation in February 2019 after its main customer, Emirates, reduced its A380 order and shifted to smaller, more fuel-efficient aircraft like the A330-900 and A350-900. With production costs exceeding the selling price and airlines favoring point-to-point routes over hub-and-spoke systems, the A380 program became economically unsustainable for Airbus, leading to the decision to stop production.",A2,"['The Airbus A380 ceased production due to declining demand, high production costs, and a shift in the airline industry towards more fuel-efficient aircraft and point-to-point systems.', 'The A380 was designed for hub-and-spoke systems, where passengers transfer between flights at a central hub.', 'The COVID-19 pandemic reduced the demand for large aircraft like the A380, with many airlines opting for smaller planes during travel restrictions.']","[1, 0, 0]",1,1,3,4,4,The answer seems to be a good explanation for the question about the A380.,option_3,option_2,option_3,7.0,POSITIVE,1.0
339,10,Why did the Airbus A380 stop being produced?,"The Airbus A380 ceased production primarily due to a combination of factors, including declining demand for such large aircraft, high production costs, and a shift in the airline industry toward point-to-point systems. Airbus announced the discontinuation in February 2019 after its main customer, Emirates, reduced its A380 order and shifted to smaller, more fuel-efficient aircraft like the A330-900 and A350-900. With production costs exceeding the selling price and airlines favoring point-to-point routes over hub-and-spoke systems, the A380 program became economically unsustainable for Airbus, leading to the decision to stop production.",A2,"['The COVID-19 pandemic reduced the demand for large aircraft like the A380, with many airlines opting for smaller planes during travel restrictions.', 'The Airbus A380 ceased production due to declining demand, high production costs, and a shift in the airline industry towards more fuel-efficient aircraft and point-to-point systems.', 'The A380 was designed for hub-and-spoke systems, where passengers transfer between flights at a central hub.']","[0, 1, 0]",2,1,4,4,4,"I don't know anything about this, but it seems like everything i'd need to know is provided here.",option_2,option_2,option_3,5.0,POSITIVE,0.99
